,account_id,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,years_since_transaction,last_trans_amount,reached_negative_balance,type_x,credit_mean,credit_count,credit_max,credit_min,credit_std,type_y,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,total_ops,credit_ratio,withdrawal_ratio,mean_trans_profit,itr_balance_per_account,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_IC,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW
2723,3706,26906.057500000003,36271.9,1000.0,7594.974616216169,29542.2,1000.0,9,128.3,1.0,credit,3494.3695652173915,23,9670.0,26.9,3541.775585190259,withdrawal,-2990.764705882353,17.0,-14.6,-6500.0,2247.2988766909643,14,5669.214285714285,79369.0,9670.0,2865.3714265497783,800.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,111.27777777777777,1001.5,138.9,35.62996554088208,26.9,12.0,-2446.0833333333335,-29353.0,-14.6,2499.1122372239356,-6500.0,5.0,-4298.0,-21490.0,-4298.0,0.0,-4298.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.575,0.425,503.6048593350383,5296.524999999998,35271.9,29.5422,0.8144651920632776,0.225,0.35,0.0,0.3,0.125,0.0
2724,3708,8782.666666666666,18160.0,900.0,7477.657672471151,18160.0,900.0,9,26.0,1.0,credit,3026.6666666666665,6,11600.0,26.0,4379.4694960310735,0,0.0,0.0,0.0,0.0,0.0,5,3626.8,18134.0,11600.0,4612.3195032434605,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3026.6666666666665,10825.0,17260.0,20.177777777777777,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0
2725,3709,36010.123809523815,52078.8,500.0,8739.499201008259,40198.5,500.0,9,170.7,1.0,credit,6054.24347826087,23,17157.0,38.5,6278.790311605781,withdrawal,-2476.59,40.0,-14.6,-13100.0,2893.5971218342024,13,10601.384615384615,137818.0,17157.0,4555.824340673917,500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,142.95999999999998,1429.6,193.8,43.4864525519794,38.5,17.0,-3163.9764705882353,-53787.6,-14.6,3562.2024274894547,-13100.0,23.0,-1968.5217391304348,-45276.0,-255.0,2231.4398097430117,-5579.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.36507936507936506,0.6349206349206349,3577.6534782608696,8371.900000000001,51578.8,80.397,0.771878384294569,0.15873015873015872,0.20634920634920634,0.0,0.2698412698412698,0.36507936507936506,0.0
2726,3710,29685.95619834711,48434.4,600.0,6955.928163658831,30884.6,600.0,9,143.1,1.0,credit,6132.9106382978725,47,17322.0,12.5,6389.505841416303,withdrawal,-3478.064864864865,74.0,-14.6,-14700.0,2962.6474502780484,25,11430.08,285752.0,17322.0,3975.508289514688,600.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,113.4,2494.8,143.1,26.594969091021348,12.5,56.0,-3106.835714285714,-173982.8,-14.6,3327.6097350079203,-14700.0,18.0,-4633.0,-83394.0,-4633.0,0.0,-4633.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.3884297520661157,0.6115702479338843,2654.8457734330077,7713.600000000002,47834.4,51.474333333333334,0.6376583585220421,0.18181818181818182,0.2066115702479339,0.0,0.4628099173553719,0.1487603305785124,0.0
2727,3712,22416.853435114503,33266.7,900.0,5141.591265391826,19117.2,900.0,9,79.1,1.0,credit,3275.007843137255,51,6074.0,66.5,3000.4251616624692,withdrawal,-1879.0349999999999,80.0,-14.6,-6950.0,1628.4652368473369,1,900.0,900.0,900.0,0.0,900.0,27.0,6074.0,163998.0,6074.0,0.0,6074.0,23.0,92.49565217391304,2127.4,122.8,17.089722543119024,66.5,57.0,-1628.8736842105263,-92845.8,-14.6,1876.036486711728,-6950.0,23.0,-2499.0,-57477.0,-2499.0,0.0,-2499.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.3893129770992366,0.6106870229007634,1395.972843137255,6957.5999999999985,32366.699999999997,21.241333333333333,0.5746647548449351,0.17557251908396945,0.007633587786259542,0.20610687022900764,0.4351145038167939,0.17557251908396945,0.0
2728,3713,53373.55864978903,133521.4,800.0,27354.4559885243,80059.0,800.0,9,398.9,1.0,credit,14270.722429906542,107,49146.0,34.5,16101.676333088111,withdrawal,-11130.292307692307,130.0,-30.0,-64600.0,12567.339894441506,64,23714.859375,1517751.0,49146.0,14517.233918026683,600.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,214.33255813953485,9216.3,438.9,100.76985263680287,34.5,130.0,-11130.292307692307,-1446938.0,-30.0,12567.3398944415,-64600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.45147679324894513,0.5485232067510548,3140.430122214235,29523.700000000004,132721.4,100.07375,0.5995967687576673,0.18143459915611815,0.270042194092827,0.0,0.5485232067510548,0.0,0.0
2729,3714,49500.769747899154,112202.2,800.0,22089.687545037676,30820.9,800.0,9,156.7,1.0,credit,12286.843076923078,65,49239.0,88.9,16396.57737937411,withdrawal,-4438.462427745665,173.0,-30.0,-48900.0,7686.592792756848,33,23993.090909090908,791772.0,49239.0,15831.528223697398,600.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,214.775,6872.8,326.3,70.13504944954643,88.9,79.0,-8475.39240506329,-669556.0,-30.0,9901.374098394212,-48900.0,94.0,-1045.723404255319,-98298.0,-77.0,1253.1438950084257,-3217.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.27310924369747897,0.726890756302521,7848.380649177413,31181.625,111402.2,38.526125,0.27469069233936594,0.13445378151260504,0.13865546218487396,0.0,0.3319327731092437,0.3949579831932773,0.0
2730,3717,24656.406134969326,54663.1,400.0,8649.516783831878,25980.5,400.0,9,96.9,1.0,credit,7868.618571428572,70,23373.0,40.8,8584.061440990132,withdrawal,-5643.410752688172,93.0,-14.6,-15100.0,4772.208396845908,8,2200.0,17600.0,5900.0,2122.6667863125117,300.0,31.0,17089.935483870966,529788.0,23373.0,3128.9408957396845,15582.0,31.0,110.17096774193548,3415.3,157.9,22.78994213168589,40.8,67.0,-3670.6746268656716,-245935.2,-14.6,4196.946147745253,-15100.0,26.0,-10727.0,-278902.0,-10727.0,0.0,-10727.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.4294478527607362,0.5705521472392638,2225.2078187404004,9998.5,54263.1,64.95125,0.4752840581672097,0.1901840490797546,0.049079754601226995,0.1901840490797546,0.4110429447852761,0.15950920245398773,0.0
2731,3718,22381.862903225807,29591.1,900.0,3609.231774928971,26271.6,900.0,9,112.1,1.0,credit,1851.7962025316456,79,12500.0,35.6,1941.0397142162963,withdrawal,-1127.4280373831775,107.0,-14.6,-5400.0,1036.9830363593494,15,2813.3333333333335,42200.0,12500.0,3000.44441152751,100.0,32.0,3161.0,101152.0,3161.0,0.0,3161.0,32.0,91.871875,2939.9,113.6,14.769393688278294,35.6,79.0,-780.2379746835443,-61638.799999999996,-14.6,997.4000560821966,-5400.0,28.0,-2107.0,-58996.0,-2107.0,0.0,-2107.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.42473118279569894,0.5752688172043011,724.368165148468,5195.899999999998,28691.1,29.190666666666665,0.8878210002331782,0.17204301075268819,0.08064516129032258,0.17204301075268819,0.42473118279569894,0.15053763440860216,0.0
2732,3720,27900.312935323385,41156.6,800.0,6639.660491940222,40275.9,800.0,9,163.2,1.0,credit,2965.29875,80,5657.0,12.8,2778.374208535748,withdrawal,-1627.7867768595042,121.0,-14.6,-8500.0,1545.7891356273956,1,800.0,800.0,800.0,0.0,800.0,41.0,5657.0,231937.0,5657.0,0.0,5657.0,38.0,118.07631578947367,4486.9,165.3,29.419927372450882,12.8,85.0,-1064.825882352941,-90510.2,-14.6,1528.2731592624827,-8500.0,36.0,-2957.0,-106452.0,-2957.0,0.0,-2957.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.39800995024875624,0.6019900497512438,1337.5119731404957,8289.599999999999,40356.6,50.344875,0.9786012450008019,0.1890547263681592,0.004975124378109453,0.20398009950248755,0.4228855721393035,0.1791044776119403,0.0
2733,3721,17287.231578947365,20893.3,500.0,4564.820575030201,20485.8,500.0,9,84.6,1.0,credit,2050.641176470588,17,3391.0,46.6,1654.285018920116,withdrawal,-685.2190476190475,21.0,-14.6,-2128.0,883.1708484880193,1,500.0,500.0,500.0,0.0,500.0,10.0,3391.0,33910.0,3391.0,0.0,3391.0,6.0,75.14999999999999,450.9,85.4,14.454307316506036,46.6,10.0,-295.76,-2957.6,-14.6,451.9881001383407,-1140.0,11.0,-1039.2727272727273,-11432.0,-132.0,1042.3770038627185,-2128.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.4473684210526316,0.5526315789473685,1365.4221288515405,2302.524999999998,20393.3,40.971599999999995,0.9804961399108805,0.15789473684210525,0.02631578947368421,0.2631578947368421,0.2631578947368421,0.2894736842105263,0.0
2734,3723,38306.85666666667,79312.8,700.0,23621.909537482843,78021.1,700.0,9,208.3,1.0,credit,6582.363157894736,19,49485.0,4.7,15222.614298076782,withdrawal,-4278.036363636364,11.0,-14.6,-19800.0,6817.501787498516,12,10355.666666666666,124268.0,49485.0,18358.35585990172,700.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,113.84285714285714,796.9,208.3,77.57142637902304,4.7,11.0,-4278.036363636364,-47058.4,-14.6,6817.501787498515,-19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.6333333333333333,0.36666666666666664,2304.3267942583725,27640.449999999997,78612.8,111.4587142857143,0.983713851988582,0.23333333333333334,0.4,0.0,0.36666666666666664,0.0,0.0
2735,3725,33075.294845360826,54970.9,800.0,9588.43583067831,44455.3,800.0,9,188.5,1.0,credit,8875.086842105264,38,25489.5,57.8,9437.829666314325,withdrawal,-4962.922033898306,59.0,-14.6,-16900.0,4521.281036962399,20,16743.175,334863.5,25489.5,5990.459011222059,800.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,132.76666666666668,2389.8,188.5,32.30346912712408,57.8,45.0,-4129.431111111111,-185824.4,-14.6,4894.079739097686,-16900.0,14.0,-7642.0,-106988.0,-7642.0,0.0,-7642.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.3917525773195876,0.6082474226804123,3912.164808206958,13075.400000000001,54170.9,55.56912500000001,0.8087060608431007,0.18556701030927836,0.20618556701030927,0.0,0.4639175257731959,0.14432989690721648,0.0
2736,3726,58807.592307692306,115658.5,400.0,27630.71028569368,63119.4,400.0,9,223.4,1.0,credit,16968.815384615384,13,48118.0,108.5,17719.388812674762,withdrawal,-12114.599999999999,13.0,-14.6,-39200.0,13886.9622500147,9,24404.777777777777,219643.0,48118.0,16394.905556130674,400.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,237.9,951.6,394.1,117.62134160091868,108.5,9.0,-15415.977777777776,-138743.8,-14.6,15723.228445025037,-39200.0,4.0,-4686.5,-18746.0,-2588.0,2423.1390797888594,-6785.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.5,0.5,4854.215384615385,34825.375,115258.5,157.7985,0.5457393965856379,0.15384615384615385,0.34615384615384615,0.0,0.34615384615384615,0.15384615384615385,0.0
2737,3727,32759.44918032787,55629.2,600.0,8405.339799013145,38352.2,600.0,9,154.6,1.0,credit,6655.995833333333,24,19044.0,32.2,7047.967185895529,withdrawal,-3281.2486486486487,37.0,-14.6,-14300.0,3651.0134149926726,13,12180.923076923076,158352.0,19044.0,4801.823307549236,600.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,126.53636363636365,1391.9,161.4,36.529803523349884,32.2,19.0,-3716.957894736842,-70622.2,-14.6,4371.499541133299,-14300.0,18.0,-2821.3333333333335,-50784.0,-836.0,2749.136848497125,-6598.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.39344262295081966,0.6065573770491803,3374.7471846846847,7892.799999999999,55029.2,63.92033333333333,0.6894256972956648,0.18032786885245902,0.21311475409836064,0.0,0.3114754098360656,0.29508196721311475,0.0
2738,3728,28903.68449612403,47107.8,1000.0,7125.308645260672,25081.9,1000.0,9,116.2,1.0,credit,5912.366666666667,60,16820.0,36.4,6182.206851341061,withdrawal,-4777.889855072464,69.0,-14.6,-15700.0,4526.309512503955,4,2400.0,9600.0,6500.0,2741.04602904317,800.0,28.0,12214.25,341999.0,16820.0,2186.8479028043994,11213.0,28.0,112.25,3143.0,136.7,18.953090239579122,36.4,69.0,-4777.889855072464,-329674.4,-14.6,4526.309512503956,-15700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.46511627906976744,0.5348837209302325,1134.4768115942024,8541.899999999998,46107.8,25.0819,0.5324362419811581,0.21705426356589147,0.031007751937984496,0.21705426356589147,0.5348837209302325,0.0,0.0
2739,3729,17588.108333333334,25417.8,300.0,3567.1903519490174,15207.4,300.0,9,67.7,1.0,credit,2423.8540540540544,37,4412.0,59.3,2186.5092715958867,withdrawal,-1584.8851063829788,47.0,-14.6,-3760.0,1342.5239771122092,1,300.0,300.0,300.0,0.0,300.0,20.0,4412.0,88240.0,4412.0,0.0,4412.0,16.0,71.4125,1142.6,85.7,6.724470239357149,59.3,31.0,-884.9548387096773,-27433.6,-14.6,1129.8571221880843,-3760.0,16.0,-2941.0,-47056.0,-2941.0,0.0,-2941.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.44047619047619047,0.5595238095238095,838.9689476710755,3864.2000000000007,25117.8,50.69133333333333,0.5982972562534916,0.19047619047619047,0.011904761904761904,0.23809523809523808,0.36904761904761907,0.19047619047619047,0.0
2740,3730,26356.97786259542,36546.3,800.0,5827.966330221763,31791.6,800.0,9,138.9,1.0,credit,2595.082456140351,57,5152.0,14.1,2536.565414810997,withdrawal,-1569.4918918918918,74.0,-14.6,-13950.0,1982.6151566517926,1,800.0,800.0,800.0,0.0,800.0,28.0,5152.0,144256.0,5152.0,0.0,5152.0,28.0,102.275,2863.7000000000003,138.9,37.12405255057398,14.1,51.0,-1400.5960784313725,-71430.4,-14.6,2375.9839129052016,-13950.0,23.0,-1944.0,-44712.0,-1944.0,0.0,-1944.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.4351145038167939,0.5648854961832062,1025.5905642484593,6879.799999999999,35746.3,39.7395,0.8698992784495283,0.21374045801526717,0.007633587786259542,0.21374045801526717,0.3893129770992366,0.17557251908396945,0.0
2741,3731,13637.511111111111,17388.3,1100.0,4867.682432955602,16978.8,1100.0,9,70.5,1.0,credit,1997.8181818181818,11,2962.0,2.1,1368.57029985177,withdrawal,-715.9714285714286,7.0,-14.6,-1974.0,887.6641514189281,1,1100.0,1100.0,1100.0,0.0,1100.0,7.0,2962.0,20734.0,2962.0,0.0,2962.0,3.0,47.333333333333336,142.0,70.5,39.17707663077139,2.1,5.0,-212.76,-1063.8,-14.6,272.1697044125227,-540.0,2.0,-1974.0,-3948.0,-1974.0,0.0,-1974.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6111111111111112,0.3888888888888889,1281.846753246753,3575.9749999999985,16288.3,15.435272727272727,0.9764496816825107,0.16666666666666666,0.05555555555555555,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.0
2742,3733,38473.681818181816,72090.2,1000.0,20041.607472047654,38776.1,1000.0,9,201.2,1.0,credit,11059.512499999999,8,37779.0,67.2,15074.092033631507,withdrawal,-16566.666666666668,3.0,-9900.0,-23800.0,6967.304595992149,5,17604.6,88023.0,37779.0,15964.11187006656,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,151.03333333333333,453.09999999999997,201.2,73.06903128777151,67.2,3.0,-16566.666666666668,-49700.0,-9900.0,6967.30459599215,-23800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7272727272727273,0.2727272727272727,-5507.154166666669,19145.100000000002,71090.2,38.7761,0.5378830964541643,0.2727272727272727,0.45454545454545453,0.0,0.2727272727272727,0.0,0.0
2743,3734,25871.331555555553,37486.9,1000.0,6770.480306845573,9758.8,1000.0,9,62.5,1.0,credit,2808.2461538461534,104,10000.0,18.4,2775.752337372999,withdrawal,-2333.1669421487604,121.0,-14.6,-29100.0,3608.0871284146397,58,4950.793103448276,287146.0,10000.0,1833.4545742235002,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,106.77391304347827,4911.6,143.5,26.07600373934803,18.4,121.0,-2333.1669421487604,-282313.2,-14.6,3608.0871284146415,-29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.4622222222222222,0.5377777777777778,475.079211697393,7608.0,36486.9,9.758799999999999,0.2603256070787395,0.20444444444444446,0.2577777777777778,0.0,0.5377777777777778,0.0,0.0
2744,3735,59529.22371794872,141990.4,300.0,27792.60665324646,71048.2,300.0,9,313.9,1.0,credit,19153.72666666667,60,49533.0,6.6,18292.323555514096,withdrawal,-11231.145833333334,96.0,-14.6,-56600.0,13587.244093114585,40,28616.675,1144667.0,49533.0,15187.803265116117,300.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,227.83,4556.6,370.0,87.25963134896855,6.6,62.0,-15497.41935483871,-960840.0,-14.6,15232.050466092423,-56600.0,28.0,-3737.5,-104650.0,-1173.0,2611.5589710476115,-6302.0,6.0,-2116.6666666666665,-12700.0,-1500.0,621.0206652492867,-3300.0,156.0,0.38461538461538464,0.6153846153846154,7922.580833333335,36575.100000000006,141690.4,236.8273333333333,0.5003732646714144,0.1282051282051282,0.2564102564102564,0.0,0.3974358974358974,0.1794871794871795,0.038461538461538464
2745,3736,30452.877777777776,43394.6,1000.0,11691.110820728889,39153.3,1000.0,9,158.7,1.0,credit,3375.1352941176474,17,6963.0,24.6,3493.68240291336,withdrawal,-1823.8400000000001,10.0,-14.6,-3500.0,1741.816713919375,1,1000.0,1000.0,1000.0,0.0,1000.0,8.0,6963.0,55704.0,6963.0,0.0,6963.0,8.0,84.1625,673.3,158.7,60.47362914054828,24.6,6.0,-706.4,-4238.4,-14.6,1309.598937079593,-3280.0,4.0,-3500.0,-14000.0,-3500.0,0.0,-3500.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.6296296296296297,0.37037037037037035,1551.2952941176472,13605.249999999993,42394.6,39.1533,0.9022620326031351,0.2962962962962963,0.037037037037037035,0.2962962962962963,0.2222222222222222,0.14814814814814814,0.0
2746,3737,26174.37177419355,38940.5,1100.0,6265.531764720795,27680.5,1100.0,9,125.2,1.0,credit,3420.462222222222,45,6852.0,28.9,3397.3489767951887,withdrawal,-1598.1620253164558,79.0,-14.6,-10100.0,1909.4448045482643,1,1100.0,1100.0,1100.0,0.0,1100.0,22.0,6852.0,150744.0,6852.0,0.0,6852.0,22.0,94.4,2076.8,137.1,33.428516483471334,28.9,43.0,-1331.2279069767442,-57242.8,-14.6,1885.6552735405348,-10100.0,36.0,-1917.0,-69012.0,-29.0,1914.7814795129273,-3805.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.3629032258064516,0.6370967741935484,1822.3001969057661,8048.950000000001,37840.5,25.16409090909091,0.7108408982935505,0.1774193548387097,0.008064516129032258,0.1774193548387097,0.3467741935483871,0.2903225806451613,0.0
2747,3738,43110.77671232876,73193.8,700.0,9522.77907652628,42463.0,700.0,9,176.4,1.0,credit,10875.82142857143,84,30501.0,62.3,11320.36197480006,withdrawal,-6452.742222222222,135.0,-14.6,-23000.0,5797.901442113146,43,21068.906976744187,905963.0,30501.0,5942.6019225746795,400.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,185.5121951219512,7606.0,227.8,32.32448139662843,62.3,99.0,-6708.284848484848,-664120.2,-14.6,6761.426618338487,-23000.0,36.0,-5750.0,-207000.0,-5750.0,0.0,-5750.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.3835616438356164,0.6164383561643836,4423.079206349207,8906.0,72493.8,60.66142857142857,0.5801447663599922,0.1872146118721461,0.1963470319634703,0.0,0.4520547945205479,0.1643835616438356,0.0
2748,3741,22937.09230769231,38152.7,800.0,10893.769552475209,34584.4,800.0,9,131.6,1.0,credit,3571.309090909091,11,9513.0,31.4,3910.225169591783,withdrawal,-2350.0,2.0,-1000.0,-3700.0,1909.1883092036783,7,5562.714285714285,38939.0,9513.0,3571.963265688573,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.35,345.4,131.6,42.65102577898918,31.4,2.0,-2350.0,-4700.0,-1000.0,1909.1883092036783,-3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.8461538461538461,0.15384615384615385,1221.309090909091,12466.300000000001,37352.7,43.2305,0.9064731984892289,0.3076923076923077,0.5384615384615384,0.0,0.15384615384615385,0.0,0.0
2749,3743,35567.172,65958.9,600.0,13238.98513388086,27445.0,600.0,9,126.9,1.0,credit,10599.675,20,31335.0,31.7,12082.330914359156,withdrawal,-6152.1,30.0,-14.6,-24700.0,8387.794222189352,11,19163.636363636364,210800.0,31335.0,9903.860886267812,600.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,132.61111111111111,1193.5,182.9,45.369192312747984,31.7,17.0,-9274.882352941177,-157673.0,-14.6,9969.523999935709,-24700.0,13.0,-2068.4615384615386,-26890.0,-390.0,2371.105600607187,-5478.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,0.6,4447.574999999999,15530.025000000005,65358.899999999994,45.74166666666667,0.41609244544708907,0.18,0.22,0.0,0.34,0.26,0.0
2750,3745,53204.47695035461,96432.5,900.0,16198.93515003874,71080.6,900.0,9,299.8,1.0,credit,13186.883516483516,91,39387.0,94.9,14368.675469098773,withdrawal,-5910.68167539267,191.0,-14.6,-22700.0,5796.540740714905,9,2522.222222222222,22700.0,6300.0,2361.555513733362,200.0,41.0,28499.536585365855,1168481.0,39387.0,5001.476157583684,26258.0,41.0,215.25365853658536,8825.4,307.9,53.02911039024215,94.9,117.0,-5756.155555555555,-673470.2,-14.6,6079.297140414832,-22700.0,74.0,-6155.0,-455470.0,-841.0,5350.27345863665,-11469.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.32269503546099293,0.6773049645390071,7276.201841090847,24183.425000000003,95532.5,78.97844444444445,0.7371021180618568,0.1453900709219858,0.031914893617021274,0.1453900709219858,0.4148936170212766,0.2624113475177305,0.0
2751,3746,53937.208823529414,77671.3,1000.0,15741.293255183238,69369.5,1000.0,9,287.2,1.0,credit,10315.053333333333,15,28538.0,102.6,11476.486748930656,withdrawal,-5145.831578947368,19.0,-14.6,-14300.0,4806.90824832722,8,19150.125,153201.0,28538.0,8500.165652797597,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,217.82857142857142,1524.8,287.2,59.434017035300414,102.6,13.0,-6387.984615384616,-83043.8,-14.6,5250.166050365479,-14300.0,6.0,-2454.5,-14727.0,-556.0,2079.7025508471156,-4353.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.4411764705882353,0.5588235294117647,5169.221754385965,17159.975000000006,76671.3,69.3695,0.8931162475714968,0.20588235294117646,0.23529411764705882,0.0,0.38235294117647056,0.17647058823529413,0.0
2752,3747,26122.84888888889,41703.3,1100.0,8289.780093711835,23171.2,1100.0,11,110.5,1.0,credit,4596.96,20,12861.0,36.1,4712.425757996785,withdrawal,-2751.296,25.0,-14.6,-8700.0,2411.955557302,12,7597.166666666667,91166.0,12861.0,3715.914198865917,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,96.65,773.2,124.7,31.101263180593985,36.1,13.0,-3532.1846153846154,-45918.4,-14.6,3181.825820145344,-8700.0,12.0,-1905.3333333333333,-22864.0,-1500.0,383.46016347164016,-2389.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.4444444444444444,0.5555555555555556,1845.6640000000002,8710.8,40603.3,21.064727272727275,0.5556202986334414,0.17777777777777778,0.26666666666666666,0.0,0.28888888888888886,0.26666666666666666,0.0
2753,3748,16578.429130434783,21432.2,1000.0,2726.310062521867,19875.4,1000.0,9,79.9,1.0,credit,1701.987341772152,79,3192.0,40.3,1561.076894603003,withdrawal,-758.9152317880795,151.0,-14.6,-7800.0,935.2007030043226,1,1000.0,1000.0,1000.0,0.0,1000.0,41.0,3192.0,130872.0,3192.0,0.0,3192.0,37.0,69.86486486486487,2585.0,83.0,9.205771626063251,40.3,78.0,-483.07948717948716,-37680.2,-14.6,1001.2975687238044,-7800.0,73.0,-1053.6438356164383,-76916.0,-308.0,761.1604694635505,-1820.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.34347826086956523,0.6565217391304348,943.0721099840724,3728.6749999999993,20432.2,19.875400000000003,0.9273616334300725,0.1608695652173913,0.004347826086956522,0.1782608695652174,0.3391304347826087,0.3173913043478261,0.0
2754,3749,41266.730769230766,78003.2,800.0,19513.732957517583,55120.4,800.0,9,217.2,1.0,credit,10932.029999999999,10,35169.0,81.4,13733.22922598485,withdrawal,-18066.666666666668,3.0,-13300.0,-23100.0,4905.43915805031,6,18117.833333333332,108707.0,35169.0,13585.786696642439,800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,153.325,613.3,217.2,56.92318654701848,81.4,3.0,-18066.666666666668,-54200.0,-13300.0,4905.43915805031,-23100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.7692307692307693,0.23076923076923078,-7134.636666666669,28175.799999999996,77203.2,68.90050000000001,0.7066428043977684,0.3076923076923077,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0
2755,3750,31034.114285714288,62679.3,1000.0,11780.523942660944,35756.0,1000.0,9,151.3,1.0,credit,10718.813636363637,44,30349.5,46.9,11410.053457054133,withdrawal,-5811.816,75.0,-14.6,-22100.0,5263.405439062884,23,20402.565217391304,469259.0,30349.5,7003.421769691564,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,112.80000000000001,2368.8,168.2,33.566858655525095,46.9,58.0,-5236.693103448276,-303728.2,-14.6,5872.052531938584,-22100.0,17.0,-7774.0,-132158.0,-7774.0,0.0,-7774.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.3697478991596639,0.6302521008403361,4906.997636363637,17069.45,61679.3,35.756,0.5704594658842712,0.17647058823529413,0.19327731092436976,0.0,0.48739495798319327,0.14285714285714285,0.0
