account_id,district_id,frequency,years_since_acc_open
2066,25,monthly issuance,25
2117,48,monthly issuance,25
436,30,monthly issuance,25
2329,1,monthly issuance,25
4442,54,monthly issuance,25
1325,26,monthly issuance,25
715,32,monthly issuance,25
9491,7,weekly issuance,25
2917,68,monthly issuance,25
503,1,monthly issuance,25
2794,74,monthly issuance,25
2191,1,monthly issuance,25
2947,57,monthly issuance,25
2086,70,weekly issuance,25
3020,3,monthly issuance,25
1211,49,monthly issuance,25
2724,11,monthly issuance,25
963,7,monthly issuance,25
3749,68,monthly issuance,25
1223,70,monthly issuance,25
613,74,issuance after transaction,25
2149,7,monthly issuance,25
416,6,monthly issuance,25
1501,50,monthly issuance,25
2114,30,monthly issuance,25
176,71,weekly issuance,25
3066,74,monthly issuance,25
911,60,monthly issuance,25
779,16,monthly issuance,25
916,1,monthly issuance,25
271,1,monthly issuance,25
2439,74,monthly issuance,25
2210,31,monthly issuance,25
1885,47,monthly issuance,25
447,5,monthly issuance,25
3549,27,monthly issuance,25
1563,47,monthly issuance,25
753,31,monthly issuance,25
2764,53,monthly issuance,25
2973,23,monthly issuance,25
2209,65,monthly issuance,25
2013,54,monthly issuance,25
1935,38,monthly issuance,25
382,14,monthly issuance,25
42,39,monthly issuance,25
945,18,monthly issuance,25
8038,47,monthly issuance,25
967,15,monthly issuance,25
3741,65,monthly issuance,25
3311,8,monthly issuance,25
656,3,monthly issuance,25
1667,56,monthly issuance,25
3789,6,monthly issuance,25
7637,46,monthly issuance,25
4010,30,monthly issuance,25
4144,1,monthly issuance,25
3347,4,monthly issuance,25
2976,13,monthly issuance,25
4480,58,monthly issuance,25
4969,60,weekly issuance,25
1274,54,weekly issuance,25
7099,1,monthly issuance,25
166,17,monthly issuance,25
1367,74,monthly issuance,25
2795,11,monthly issuance,25
2034,54,monthly issuance,25
2622,1,monthly issuance,25
10562,51,monthly issuance,25
1593,16,monthly issuance,25
3004,11,monthly issuance,25
617,74,monthly issuance,25
2746,24,monthly issuance,25
3427,36,monthly issuance,25
58,29,monthly issuance,25
918,60,monthly issuance,25
324,1,monthly issuance,25
9826,68,monthly issuance,25
2094,73,monthly issuance,25
20,74,monthly issuance,25
2930,1,monthly issuance,25
182,47,monthly issuance,25
1517,5,monthly issuance,25
4186,1,monthly issuance,25
3467,17,monthly issuance,25
1350,21,weekly issuance,25
10220,44,monthly issuance,25
2792,1,monthly issuance,25
1504,1,monthly issuance,25
3161,48,monthly issuance,25
987,15,monthly issuance,25
2360,26,monthly issuance,25
399,1,monthly issuance,25
637,49,monthly issuance,25
3353,74,monthly issuance,25
4588,12,monthly issuance,25
10,54,monthly issuance,25
2113,7,monthly issuance,25
2677,5,monthly issuance,25
6062,24,monthly issuance,25
2065,61,monthly issuance,25
1894,6,monthly issuance,25
1117,68,monthly issuance,25
833,31,monthly issuance,25
3155,28,monthly issuance,25
242,69,monthly issuance,25
812,1,monthly issuance,25
3774,72,monthly issuance,25
3272,53,monthly issuance,25
7990,9,monthly issuance,25
7262,70,monthly issuance,25
3504,70,monthly issuance,25
2347,38,monthly issuance,25
269,3,monthly issuance,25
1258,3,monthly issuance,25
3418,42,issuance after transaction,25
871,1,monthly issuance,25
2953,1,monthly issuance,25
3126,17,monthly issuance,25
1293,40,monthly issuance,25
406,63,monthly issuance,25
4456,14,monthly issuance,25
174,52,monthly issuance,25
694,67,monthly issuance,25
2885,1,monthly issuance,25
2872,1,monthly issuance,25
920,58,monthly issuance,25
1525,57,monthly issuance,25
1997,74,monthly issuance,25
1679,68,monthly issuance,25
7082,57,monthly issuance,25
1910,60,monthly issuance,25
5362,76,weekly issuance,25
1408,10,monthly issuance,25
125,2,issuance after transaction,25
2655,1,monthly issuance,25
2314,2,monthly issuance,25
297,74,monthly issuance,25
2914,4,monthly issuance,25
4405,41,monthly issuance,25
2084,44,monthly issuance,25
2045,34,monthly issuance,25
2058,34,monthly issuance,25
1190,52,monthly issuance,25
1067,34,monthly issuance,25
2629,66,monthly issuance,25
1774,61,monthly issuance,25
2156,1,monthly issuance,25
2349,72,monthly issuance,25
2614,44,monthly issuance,25
339,46,weekly issuance,25
2164,63,monthly issuance,25
3508,42,monthly issuance,25
164,60,monthly issuance,25
1799,9,monthly issuance,25
1600,1,monthly issuance,25
3044,72,monthly issuance,25
3499,51,monthly issuance,25
1474,63,monthly issuance,25
2026,64,monthly issuance,25
1556,54,monthly issuance,25
6075,19,monthly issuance,25
1066,16,weekly issuance,25
2275,1,monthly issuance,25
5305,47,monthly issuance,25
1329,53,monthly issuance,25
3098,1,monthly issuance,25
4349,74,monthly issuance,25
2990,30,monthly issuance,25
3800,30,monthly issuance,25
3191,72,monthly issuance,25
2076,18,monthly issuance,25
1002,50,monthly issuance,25
8381,14,monthly issuance,25
1957,33,monthly issuance,25
3569,1,monthly issuance,25
10789,75,monthly issuance,25
831,44,monthly issuance,25
6083,6,weekly issuance,25
1669,39,monthly issuance,25
8268,59,monthly issuance,25
1063,68,monthly issuance,25
1532,54,monthly issuance,25
3179,71,monthly issuance,25
2906,49,monthly issuance,25
1538,22,monthly issuance,25
2640,1,monthly issuance,25
2921,54,monthly issuance,25
3431,64,monthly issuance,25
3967,54,monthly issuance,25
1173,11,monthly issuance,25
7632,68,monthly issuance,25
2339,63,monthly issuance,25
1100,35,monthly issuance,25
1484,70,monthly issuance,25
2801,11,monthly issuance,25
1113,8,monthly issuance,25
770,7,monthly issuance,25
2332,77,monthly issuance,25
1463,32,monthly issuance,25
3894,52,monthly issuance,25
2091,1,monthly issuance,25
1377,1,monthly issuance,25
9241,74,monthly issuance,25
1308,54,monthly issuance,25
1370,52,monthly issuance,25
3399,63,monthly issuance,25
1374,53,monthly issuance,25
2955,67,monthly issuance,25
3446,6,issuance after transaction,25
3339,1,monthly issuance,25
1631,10,monthly issuance,25
2869,68,monthly issuance,25
2083,1,monthly issuance,25
1823,3,monthly issuance,25
2561,59,monthly issuance,25
972,46,monthly issuance,25
698,71,monthly issuance,25
2294,46,monthly issuance,25
2373,14,monthly issuance,25
241,15,monthly issuance,25
2483,1,monthly issuance,25
569,76,monthly issuance,25
1500,43,monthly issuance,25
3232,37,monthly issuance,25
618,1,monthly issuance,25
1502,1,monthly issuance,25
10857,50,monthly issuance,25
692,69,monthly issuance,25
3843,62,monthly issuance,25
3158,71,monthly issuance,25
3071,41,monthly issuance,25
1586,1,monthly issuance,25
3913,23,monthly issuance,25
822,40,monthly issuance,25
1155,43,monthly issuance,25
2807,42,monthly issuance,25
1751,53,monthly issuance,25
3904,18,monthly issuance,25
2252,1,monthly issuance,25
826,44,monthly issuance,25
1008,13,monthly issuance,25
1558,32,monthly issuance,25
2465,57,monthly issuance,25
814,76,monthly issuance,25
325,75,monthly issuance,25
261,54,monthly issuance,25
2240,36,monthly issuance,25
2657,55,monthly issuance,25
7636,40,monthly issuance,25
3175,50,monthly issuance,25
1812,31,monthly issuance,25
10607,52,monthly issuance,25
2999,66,monthly issuance,25
921,10,monthly issuance,25
2934,1,monthly issuance,25
3394,23,monthly issuance,25
1777,60,monthly issuance,25
1003,28,monthly issuance,25
4090,72,monthly issuance,25
3249,74,monthly issuance,25
472,8,monthly issuance,25
6950,36,monthly issuance,25
3271,8,monthly issuance,25
3329,3,monthly issuance,25
9677,8,monthly issuance,25
342,64,monthly issuance,25
536,14,monthly issuance,25
350,47,monthly issuance,25
2475,17,monthly issuance,25
10063,4,weekly issuance,25
581,26,monthly issuance,25
2988,66,issuance after transaction,25
3314,25,monthly issuance,25
4949,33,monthly issuance,25
713,58,monthly issuance,25
11325,62,monthly issuance,25
8628,2,issuance after transaction,25
4493,61,issuance after transaction,25
410,49,monthly issuance,25
3776,1,monthly issuance,25
1577,67,monthly issuance,25
8784,1,monthly issuance,25
1645,50,monthly issuance,25
3454,32,monthly issuance,25
2046,68,monthly issuance,25
1492,24,monthly issuance,25
3143,38,monthly issuance,25
2709,2,monthly issuance,25
1541,60,monthly issuance,25
305,34,monthly issuance,25
3690,67,issuance after transaction,25
3766,29,issuance after transaction,25
1745,53,monthly issuance,25
1090,69,monthly issuance,25
329,3,monthly issuance,25
975,1,monthly issuance,25
5317,28,monthly issuance,25
6592,1,monthly issuance,25
1060,6,monthly issuance,25
473,73,monthly issuance,25
1464,73,monthly issuance,25
1819,55,weekly issuance,25
2502,32,monthly issuance,25
1888,6,monthly issuance,25
6902,60,monthly issuance,25
3877,59,monthly issuance,25
2290,37,monthly issuance,25
1330,68,monthly issuance,25
9037,1,monthly issuance,25
272,11,monthly issuance,25
366,1,monthly issuance,25
1226,1,monthly issuance,25
2759,46,monthly issuance,25
1176,19,monthly issuance,25
1785,52,monthly issuance,25
5912,45,monthly issuance,25
199,70,monthly issuance,25
778,68,monthly issuance,25
3811,1,monthly issuance,25
1855,34,monthly issuance,25
224,15,monthly issuance,25
281,1,monthly issuance,25
9201,69,monthly issuance,25
888,54,monthly issuance,25
4715,8,monthly issuance,25
3956,6,monthly issuance,25
4375,39,monthly issuance,25
2418,64,monthly issuance,25
806,13,monthly issuance,25
65,36,monthly issuance,25
2279,2,weekly issuance,25
1478,5,monthly issuance,25
3228,29,monthly issuance,25
221,19,monthly issuance,25
3022,64,monthly issuance,25
122,31,monthly issuance,25
6265,5,monthly issuance,25
1683,77,monthly issuance,25
6440,1,monthly issuance,25
926,36,monthly issuance,25
2685,67,monthly issuance,25
3557,72,monthly issuance,25
1663,55,monthly issuance,25
255,68,monthly issuance,25
2193,44,monthly issuance,25
9455,73,monthly issuance,25
2130,46,monthly issuance,25
714,23,monthly issuance,25
3615,46,monthly issuance,25
1324,42,monthly issuance,25
431,18,monthly issuance,25
11328,54,monthly issuance,25
3626,51,monthly issuance,25
1899,26,monthly issuance,25
91,17,monthly issuance,25
4753,1,monthly issuance,25
9528,19,monthly issuance,25
9333,36,monthly issuance,25
2107,70,monthly issuance,25
3224,55,monthly issuance,25
829,59,monthly issuance,25
511,14,monthly issuance,25
3560,57,monthly issuance,25
1555,34,monthly issuance,25
2160,72,monthly issuance,25
4383,73,monthly issuance,25
2517,55,issuance after transaction,25
3819,69,monthly issuance,25
6157,34,monthly issuance,25
1326,52,monthly issuance,25
4286,43,monthly issuance,25
3498,31,monthly issuance,25
2258,3,monthly issuance,25
3177,74,monthly issuance,25
1638,6,weekly issuance,25
3589,5,monthly issuance,25
2967,38,monthly issuance,25
3437,1,monthly issuance,25
4102,60,monthly issuance,25
2032,36,monthly issuance,25
570,3,monthly issuance,25
993,6,monthly issuance,25
3884,1,monthly issuance,25
3765,32,monthly issuance,25
2385,60,monthly issuance,25
63,22,monthly issuance,25
1991,1,monthly issuance,25
3291,45,monthly issuance,25
3376,58,monthly issuance,25
1260,5,monthly issuance,25
1021,42,monthly issuance,25
48,21,monthly issuance,25
4069,38,monthly issuance,25
3564,14,monthly issuance,25
1320,58,monthly issuance,25
530,54,monthly issuance,25
508,74,monthly issuance,25
341,28,monthly issuance,25
3256,40,monthly issuance,25
4033,57,monthly issuance,25
5878,76,monthly issuance,25
77,63,monthly issuance,25
1546,15,monthly issuance,25
2826,35,monthly issuance,25
797,57,monthly issuance,25
513,58,monthly issuance,25
1549,21,monthly issuance,25
3093,16,monthly issuance,25
10905,32,monthly issuance,25
2234,3,monthly issuance,25
2285,36,monthly issuance,25
3809,1,monthly issuance,25
3517,26,monthly issuance,25
2264,41,monthly issuance,25
8688,66,monthly issuance,25
546,8,monthly issuance,25
3862,1,monthly issuance,25
2898,54,monthly issuance,25
3282,1,monthly issuance,25
330,42,monthly issuance,25
1242,74,issuance after transaction,25
1393,1,monthly issuance,25
2303,41,monthly issuance,25
3708,64,monthly issuance,25
209,37,monthly issuance,25
8094,67,monthly issuance,25
2601,70,monthly issuance,25
7,60,monthly issuance,25
1347,8,monthly issuance,25
8523,54,monthly issuance,25
2398,70,monthly issuance,25
1712,44,monthly issuance,25
1943,9,monthly issuance,25
2090,40,monthly issuance,25
2636,18,monthly issuance,25
14,47,monthly issuance,25
549,5,monthly issuance,25
143,21,monthly issuance,25
79,3,monthly issuance,24
3799,74,monthly issuance,24
1460,54,monthly issuance,24
7745,2,monthly issuance,24
1435,1,monthly issuance,24
3507,9,monthly issuance,24
712,72,monthly issuance,24
10280,69,monthly issuance,24
1754,52,monthly issuance,24
805,10,monthly issuance,24
3377,74,monthly issuance,24
1296,50,monthly issuance,24
2916,6,monthly issuance,24
3018,34,monthly issuance,24
249,28,monthly issuance,24
3602,18,monthly issuance,24
3856,45,monthly issuance,24
2544,38,monthly issuance,24
599,54,monthly issuance,24
2590,47,monthly issuance,24
2589,10,monthly issuance,24
2545,1,monthly issuance,24
1735,42,monthly issuance,24
3312,30,monthly issuance,24
2060,13,monthly issuance,24
2115,8,monthly issuance,24
24,74,monthly issuance,24
1083,45,monthly issuance,24
2286,70,monthly issuance,24
7176,1,monthly issuance,24
8225,50,monthly issuance,24
664,1,monthly issuance,24
5133,68,weekly issuance,24
880,26,monthly issuance,24
1482,38,monthly issuance,24
3290,19,monthly issuance,24
2963,31,monthly issuance,24
1361,46,monthly issuance,24
3430,9,monthly issuance,24
11096,28,monthly issuance,24
3090,1,monthly issuance,24
5817,77,issuance after transaction,24
1587,1,monthly issuance,24
905,35,monthly issuance,24
980,1,monthly issuance,24
1218,1,monthly issuance,24
561,11,monthly issuance,24
4631,77,issuance after transaction,24
1055,29,monthly issuance,24
9153,9,monthly issuance,24
1368,22,monthly issuance,24
3452,63,monthly issuance,24
3450,1,monthly issuance,24
1557,66,monthly issuance,24
1316,42,monthly issuance,24
3893,42,monthly issuance,24
2873,70,monthly issuance,24
3962,54,monthly issuance,24
2376,71,monthly issuance,24
2995,51,monthly issuance,24
3984,51,monthly issuance,24
659,63,monthly issuance,24
3137,39,monthly issuance,24
505,64,monthly issuance,24
1817,10,monthly issuance,24
3125,37,monthly issuance,24
2734,53,monthly issuance,24
2386,12,monthly issuance,24
3411,19,monthly issuance,24
4794,72,monthly issuance,24
2827,70,monthly issuance,24
3024,1,monthly issuance,24
1618,6,monthly issuance,24
6510,74,monthly issuance,24
7465,1,weekly issuance,24
1362,1,monthly issuance,24
3182,6,monthly issuance,24
765,12,monthly issuance,24
3412,31,monthly issuance,24
2610,54,monthly issuance,24
4454,63,monthly issuance,24
595,20,monthly issuance,24
1391,15,monthly issuance,24
3438,35,monthly issuance,24
1553,59,monthly issuance,24
10645,2,monthly issuance,24
2531,51,monthly issuance,24
1081,64,monthly issuance,24
2441,47,monthly issuance,24
193,69,monthly issuance,24
3390,12,weekly issuance,24
3393,4,monthly issuance,24
440,29,monthly issuance,24
2356,34,weekly issuance,24
333,73,monthly issuance,24
1884,54,monthly issuance,24
434,1,monthly issuance,24
2875,19,monthly issuance,24
2532,38,monthly issuance,24
3029,42,monthly issuance,24
2699,73,monthly issuance,24
935,23,monthly issuance,24
2777,62,monthly issuance,24
1659,46,monthly issuance,24
252,19,monthly issuance,24
7045,51,monthly issuance,24
3941,7,monthly issuance,24
2761,1,monthly issuance,24
7966,54,monthly issuance,24
2408,26,monthly issuance,24
592,23,monthly issuance,24
1195,42,monthly issuance,24
2261,1,weekly issuance,24
8341,64,monthly issuance,24
6706,38,monthly issuance,24
2507,62,monthly issuance,24
3387,25,weekly issuance,24
3991,1,monthly issuance,24
1056,1,weekly issuance,24
2852,70,monthly issuance,24
3043,1,monthly issuance,24
10404,1,monthly issuance,24
528,17,monthly issuance,24
9424,54,monthly issuance,24
3190,1,monthly issuance,24
1390,69,monthly issuance,24
1988,72,monthly issuance,24
2362,16,monthly issuance,24
2064,54,monthly issuance,24
2689,70,monthly issuance,24
9730,54,monthly issuance,24
1387,67,monthly issuance,24
2637,70,monthly issuance,24
1221,45,monthly issuance,24
1860,70,monthly issuance,24
3540,18,monthly issuance,24
263,64,weekly issuance,24
4660,63,monthly issuance,24
294,7,monthly issuance,24
4354,38,monthly issuance,24
3639,4,monthly issuance,24
1677,69,monthly issuance,24
2653,66,monthly issuance,24
3870,38,monthly issuance,24
17,1,monthly issuance,24
537,34,monthly issuance,24
10493,12,monthly issuance,24
2964,72,monthly issuance,24
752,23,monthly issuance,24
6064,49,monthly issuance,24
2981,46,monthly issuance,24
3527,44,monthly issuance,24
3005,42,issuance after transaction,24
11244,33,monthly issuance,24
3470,8,monthly issuance,24
3110,48,monthly issuance,24
2300,36,monthly issuance,24
10148,34,monthly issuance,24
1707,75,monthly issuance,24
512,68,monthly issuance,24
9031,47,monthly issuance,24
3375,9,monthly issuance,24
2571,61,monthly issuance,24
3304,36,monthly issuance,24
3908,13,monthly issuance,24
9549,4,monthly issuance,24
4534,63,monthly issuance,24
872,27,monthly issuance,24
2854,1,monthly issuance,24
2696,1,monthly issuance,24
1214,39,monthly issuance,24
1262,29,monthly issuance,24
8320,51,monthly issuance,24
3910,10,monthly issuance,24
364,1,monthly issuance,24
480,23,monthly issuance,24
2535,61,monthly issuance,24
9179,28,monthly issuance,24
2299,1,monthly issuance,24
6138,54,monthly issuance,24
1840,21,monthly issuance,24
3471,63,monthly issuance,24
1651,34,monthly issuance,24
320,47,monthly issuance,24
3961,52,monthly issuance,24
3379,63,monthly issuance,24
4052,36,weekly issuance,24
3964,25,monthly issuance,24
3681,70,monthly issuance,24
2229,1,monthly issuance,24
8742,70,monthly issuance,24
52,16,monthly issuance,24
1853,7,monthly issuance,24
3861,2,monthly issuance,24
3067,46,monthly issuance,24
3659,54,monthly issuance,24
1356,39,monthly issuance,24
1656,47,monthly issuance,24
2103,48,monthly issuance,24
1854,32,monthly issuance,24
910,1,monthly issuance,24
3794,20,monthly issuance,24
3546,55,monthly issuance,24
605,65,monthly issuance,24
3990,77,monthly issuance,24
2021,69,monthly issuance,24
11231,1,monthly issuance,24
4266,54,monthly issuance,24
2455,30,monthly issuance,24
3633,18,monthly issuance,24
4026,58,monthly issuance,24
3620,14,monthly issuance,24
4550,56,monthly issuance,24
1616,22,monthly issuance,24
1498,62,weekly issuance,24
598,1,monthly issuance,24
2262,13,monthly issuance,24
2126,1,monthly issuance,24
1418,35,monthly issuance,24
2537,27,monthly issuance,24
159,70,monthly issuance,24
11141,1,weekly issuance,24
2477,11,monthly issuance,24
1182,8,monthly issuance,24
130,54,monthly issuance,24
828,1,monthly issuance,24
2042,31,monthly issuance,24
4358,5,monthly issuance,24
3565,30,monthly issuance,24
796,1,monthly issuance,24
2381,1,monthly issuance,24
1430,26,monthly issuance,24
2085,25,monthly issuance,24
3059,1,monthly issuance,24
3959,1,weekly issuance,24
1068,52,monthly issuance,24
10915,25,weekly issuance,24
729,14,monthly issuance,24
1141,28,monthly issuance,24
1264,1,monthly issuance,24
351,50,monthly issuance,24
424,12,monthly issuance,24
1037,1,monthly issuance,24
2656,1,monthly issuance,24
5445,72,monthly issuance,24
3188,24,monthly issuance,24
3236,52,monthly issuance,24
2766,31,monthly issuance,24
1447,65,monthly issuance,24
3331,16,monthly issuance,24
4268,77,monthly issuance,24
1524,6,monthly issuance,24
4746,54,monthly issuance,24
3337,58,issuance after transaction,24
323,52,monthly issuance,24
2016,1,monthly issuance,24
226,70,monthly issuance,24
5180,54,monthly issuance,24
1619,38,monthly issuance,24
2661,1,monthly issuance,24
1818,54,monthly issuance,24
2937,1,monthly issuance,24
2194,54,monthly issuance,24
1336,5,monthly issuance,24
2325,55,monthly issuance,24
292,49,monthly issuance,24
2797,74,monthly issuance,24
1736,74,monthly issuance,24
2405,64,monthly issuance,24
2415,16,monthly issuance,24
3851,1,monthly issuance,24
2782,1,monthly issuance,24
195,70,monthly issuance,24
2380,46,monthly issuance,24
1928,70,monthly issuance,24
3242,28,monthly issuance,24
3541,70,monthly issuance,24
3652,36,monthly issuance,24
2024,20,monthly issuance,24
919,62,monthly issuance,24
1096,34,monthly issuance,24
1215,65,monthly issuance,24
6306,64,monthly issuance,24
2089,29,weekly issuance,24
850,25,monthly issuance,24
1668,62,monthly issuance,24
2224,46,issuance after transaction,24
3574,72,monthly issuance,24
6061,1,monthly issuance,24
2270,14,monthly issuance,24
214,22,monthly issuance,24
3031,51,monthly issuance,24
1746,1,monthly issuance,24
64,64,monthly issuance,24
3842,1,monthly issuance,24
3971,75,monthly issuance,24
405,55,monthly issuance,24
600,46,monthly issuance,24
1740,57,monthly issuance,24
2672,59,monthly issuance,24
114,60,monthly issuance,24
2760,10,monthly issuance,24
2597,31,monthly issuance,24
2908,61,monthly issuance,24
191,41,monthly issuance,24
2354,7,monthly issuance,24
3782,9,weekly issuance,24
3328,1,monthly issuance,24
3083,66,monthly issuance,24
1199,50,monthly issuance,24
10652,1,monthly issuance,24
2690,66,monthly issuance,24
2495,70,monthly issuance,24
8505,70,monthly issuance,24
304,4,monthly issuance,24
8926,1,monthly issuance,24
578,28,weekly issuance,24
1363,11,monthly issuance,24
1165,44,monthly issuance,24
85,68,monthly issuance,24
749,38,monthly issuance,24
8026,36,monthly issuance,24
3332,17,monthly issuance,24
3739,1,monthly issuance,24
1907,1,monthly issuance,24
1976,26,monthly issuance,24
3658,24,monthly issuance,24
3581,66,monthly issuance,24
1466,69,weekly issuance,24
3176,26,monthly issuance,24
1459,12,monthly issuance,24
1321,60,monthly issuance,24
2966,33,monthly issuance,24
157,11,monthly issuance,24
2158,38,monthly issuance,24
2843,30,monthly issuance,24
3266,14,monthly issuance,24
2048,76,monthly issuance,24
442,54,monthly issuance,24
3885,51,monthly issuance,24
1863,62,monthly issuance,24
9167,56,monthly issuance,24
2874,32,monthly issuance,24
3695,30,monthly issuance,24
10068,1,monthly issuance,24
2725,52,monthly issuance,24
2899,40,monthly issuance,24
144,10,weekly issuance,24
1933,35,monthly issuance,24
1034,73,monthly issuance,24
49,1,monthly issuance,24
1594,15,monthly issuance,24
1138,41,monthly issuance,24
3544,33,monthly issuance,24
1636,53,monthly issuance,24
10812,16,monthly issuance,24
2165,51,monthly issuance,24
3460,16,monthly issuance,24
4208,1,monthly issuance,24
2954,1,monthly issuance,24
843,6,monthly issuance,24
2901,1,monthly issuance,24
1734,37,monthly issuance,24
2466,39,monthly issuance,24
476,69,monthly issuance,24
1407,19,issuance after transaction,24
1598,15,monthly issuance,24
2166,71,monthly issuance,24
1259,72,monthly issuance,24
927,69,monthly issuance,24
2575,72,monthly issuance,24
4467,17,weekly issuance,24
1253,5,monthly issuance,24
1281,8,monthly issuance,24
1915,2,monthly issuance,24
3716,1,monthly issuance,24
1560,62,monthly issuance,24
4725,73,monthly issuance,24
1665,73,monthly issuance,24
12,21,monthly issuance,24
3398,43,monthly issuance,24
4475,72,monthly issuance,24
2586,57,monthly issuance,24
189,76,monthly issuance,24
3077,64,monthly issuance,24
3634,21,monthly issuance,24
3897,13,monthly issuance,24
2055,37,monthly issuance,24
3012,49,monthly issuance,24
1035,73,monthly issuance,24
1687,23,monthly issuance,24
407,72,weekly issuance,24
2744,70,weekly issuance,24
3194,11,monthly issuance,24
109,53,monthly issuance,24
1198,70,monthly issuance,24
3830,56,monthly issuance,24
3692,70,monthly issuance,24
3217,75,issuance after transaction,24
453,75,monthly issuance,24
2539,24,monthly issuance,24
794,63,monthly issuance,24
636,75,monthly issuance,24
309,14,monthly issuance,24
873,73,monthly issuance,24
589,1,monthly issuance,24
9484,5,monthly issuance,24
3052,44,monthly issuance,24
10134,22,monthly issuance,24
3846,61,monthly issuance,24
912,65,monthly issuance,24
2080,74,monthly issuance,24
2857,19,monthly issuance,24
647,1,monthly issuance,24
2952,65,monthly issuance,24
240,72,monthly issuance,24
1693,1,issuance after transaction,24
2612,1,monthly issuance,24
3104,1,monthly issuance,24
1488,25,monthly issuance,24
2451,54,monthly issuance,24
10257,27,monthly issuance,24
1024,19,monthly issuance,24
2173,64,monthly issuance,24
98,55,monthly issuance,24
3119,33,monthly issuance,24
1230,1,monthly issuance,24
2594,19,issuance after transaction,24
3773,10,monthly issuance,24
3635,10,monthly issuance,24
293,1,monthly issuance,24
1178,41,monthly issuance,24
3988,23,monthly issuance,24
2816,74,monthly issuance,24
722,38,issuance after transaction,24
2184,6,monthly issuance,24
10022,1,monthly issuance,24
1385,53,monthly issuance,24
3506,70,monthly issuance,24
316,62,monthly issuance,24
3711,3,monthly issuance,24
1982,6,monthly issuance,24
2071,35,monthly issuance,24
2800,41,monthly issuance,24
997,54,monthly issuance,24
367,23,monthly issuance,24
2141,21,monthly issuance,24
2127,1,monthly issuance,24
3214,67,monthly issuance,24
250,56,monthly issuance,24
3742,59,monthly issuance,24
3577,74,monthly issuance,24
2448,23,monthly issuance,24
1130,1,monthly issuance,24
2118,42,monthly issuance,24
2005,16,monthly issuance,24
475,3,monthly issuance,24
6922,3,weekly issuance,24
3122,74,monthly issuance,24
282,69,monthly issuance,24
3140,3,monthly issuance,24
3790,1,weekly issuance,24
5164,5,monthly issuance,24
8149,64,issuance after transaction,24
2900,20,monthly issuance,24
383,38,monthly issuance,24
1953,9,weekly issuance,24
3344,70,monthly issuance,24
139,38,weekly issuance,24
1808,28,monthly issuance,24
3299,11,weekly issuance,24
1697,63,monthly issuance,24
2392,1,monthly issuance,24
8713,53,monthly issuance,24
3403,63,monthly issuance,24
1424,32,monthly issuance,24
2366,68,monthly issuance,24
2668,21,monthly issuance,24
2698,49,monthly issuance,24
3872,25,monthly issuance,24
10343,8,monthly issuance,24
2743,51,monthly issuance,24
834,3,monthly issuance,24
1956,63,monthly issuance,24
4729,66,monthly issuance,24
760,1,monthly issuance,24
2324,1,monthly issuance,24
7559,56,monthly issuance,24
9208,29,monthly issuance,24
3163,41,monthly issuance,24
3732,21,monthly issuance,24
1710,74,monthly issuance,24
868,1,monthly issuance,24
534,1,monthly issuance,24
3662,4,monthly issuance,24
11053,46,monthly issuance,24
3172,77,monthly issuance,24
3905,54,issuance after transaction,24
464,43,monthly issuance,24
1574,75,monthly issuance,24
2891,42,monthly issuance,24
2860,54,weekly issuance,24
10679,1,monthly issuance,24
5,15,monthly issuance,24
4130,70,monthly issuance,24
4527,9,monthly issuance,24
3951,22,monthly issuance,24
3700,1,monthly issuance,24
2564,36,monthly issuance,24
3202,8,monthly issuance,24
879,9,monthly issuance,24
2404,8,monthly issuance,24
1537,54,monthly issuance,24
3768,52,monthly issuance,24
5944,27,monthly issuance,24
9673,76,monthly issuance,24
229,1,monthly issuance,24
614,25,monthly issuance,24
1724,48,monthly issuance,24
1185,12,monthly issuance,24
349,72,monthly issuance,24
682,54,monthly issuance,24
291,7,monthly issuance,24
3211,72,monthly issuance,24
3060,73,monthly issuance,24
4471,4,weekly issuance,24
2956,15,monthly issuance,24
2019,64,monthly issuance,24
1491,47,monthly issuance,24
3496,42,monthly issuance,24
1841,36,monthly issuance,24
7180,7,weekly issuance,24
5648,59,monthly issuance,24
2509,43,monthly issuance,24
2878,1,monthly issuance,24
1015,1,monthly issuance,24
1753,71,monthly issuance,24
2372,1,monthly issuance,24
6097,29,monthly issuance,24
2720,2,weekly issuance,24
2006,25,monthly issuance,24
3953,1,monthly issuance,24
2135,51,monthly issuance,24
1551,72,monthly issuance,24
1095,54,monthly issuance,24
3703,74,monthly issuance,24
3719,37,monthly issuance,24
2057,1,monthly issuance,24
2560,15,monthly issuance,24
3986,19,monthly issuance,24
4858,67,monthly issuance,24
1354,31,monthly issuance,24
3262,23,monthly issuance,24
3100,65,monthly issuance,24
1839,5,monthly issuance,24
3996,1,monthly issuance,24
622,24,monthly issuance,24
2340,14,monthly issuance,24
641,40,monthly issuance,24
3461,8,monthly issuance,24
672,53,monthly issuance,24
8645,60,monthly issuance,24
438,37,monthly issuance,24
2443,46,monthly issuance,24
4309,74,weekly issuance,24
3075,71,monthly issuance,24
2200,1,monthly issuance,24
3245,45,monthly issuance,24
2806,53,monthly issuance,24
556,12,monthly issuance,24
4301,1,monthly issuance,24
4156,42,monthly issuance,24
1921,42,monthly issuance,24
